seq,Lab,Test Date,Trace/ID,Trace/ID_1,Test_Description,config,Voc,Ibf,gap_mm,D_mm,t,width_in,height_in,depth_in,Iameas,IEAve,IEmeas,IErate
1555,0.24kV_Cooper,41725,31,31,HCB (#16 wire),HCB,0.482,26.3,38.1,457.2,49.0,20,20.0,20,9.267107833,5.380171429,8.006,163.3877551020408
1556,0.24kV_Cooper,41725,32,32,redo31 (#14 wire),HCB,0.482,26.3,38.1,457.2,218.0,20,20.0,20,15.66442978,18.07025714,25.1724,115.4697247706422
1557,0.24kV_Cooper,41725,33,33,HCB single phase b-c (#14 wire),HCB,0.491,23.1,38.1,457.2,10.0,20,20.0,20,5.805337288,1.325757143,1.979,197.90000000000003
1558,0.24kV_Cooper,41725,34,34,VCBB (#14 wire),VCBB,0.482,26.3,38.1,457.2,219.0,20,20.0,20,19.53984918,11.21011429,22.024,100.5662100456621
1559,0.24kV_Cooper,41725,35,35,VCBB (#14 wire),VCBB,0.482,12.1,38.1,457.2,219.0,20,20.0,20,8.82914072,3.407614286,5.8771,26.836073059360732
1560,0.24kV_Cooper,41726,36,36,VCBB (#14 wire),VCBB,0.311,16.6,12.7,457.2,235.0,20,20.0,20,9.587634596,2.795028571,5.8321,24.81744680851064
1561,0.24kV_Cooper,41726,37,37,VCBB (#14 wire),VCBB,0.311,26.1,12.7,457.2,219.0,20,20.0,20,16.56988765,6.821585714,10.7646,49.153424657534245
1562,0.24kV_Cooper,41726,38,38,VCB (#14 wire),VCB,0.311,26.1,12.7,457.2,8.0,20,20.0,20,3.473192914,0.284871429,0.3298,41.224999999999994
1563,0.24kV_Cooper,41726,39,39,redo38 (#14 wire),VCB,0.311,26.1,12.7,457.2,16.0,20,20.0,20,9.446725158,0.880257143,1.1544,72.15
1564,0.24kV_Cooper,41726,40,40,HCB (#14 wire),HCB,0.311,26.1,12.7,457.2,30.0,20,20.0,20,8.987710988,2.221042857,3.2984,109.94666666666666
1565,0.24kV_Cooper,41726,41,41,redo40 (#14 wire),HCB,0.311,26.1,12.7,457.2,222.0,20,20.0,20,14.2822085,9.659457143,12.3088,55.44504504504504
1566,0.24kV_Cooper,41726,42,42,HCB (#14 wire),HCB,0.311,16.6,12.7,457.2,12.9,20,20.0,20,4.964183131,0.402671429,0.8546,66.24806201550388
1567,0.24kV_Cooper,41726,43,43,VCBB (#14 wire),VCBB,0.311,16.6,6.35,457.2,221.0,12,14.0,8,10.03411088,2.480185714,3.973,17.97737556561086
1568,0.24kV_Cooper,41726,44,44,VCBB (#14 wire),VCBB,0.311,26.1,6.35,457.2,219.0,12,14.0,8,17.37030312,8.834857143,15.967,72.90867579908677
1569,0.24kV_Cooper,41726,45,45,VCB (#14 wire),VCB,0.311,26.1,6.35,457.2,219.0,12,14.0,8,16.72363754,8.860585714,14.048,64.14611872146118
1570,0.24kV_Cooper,41726,46,46,VCB (#14 wire),VCB,0.311,16.6,6.35,457.2,218.0,12,14.0,8,10.43818413,2.735057143,4.5127,20.70045871559633
1571,PG&E,41660,3,3,HCB,HCB,12.0,5.7,254.0,914.4,174.3,33,61.0,39,30.58362754,,,
1572,PG&E,41660,4,4,HCB,HCB,12.0,5.7,254.0,914.4,177.7,33,61.0,39,18.47309166,1.436437,2.481173,13.96270680922904
1573,PG&E,41660,5,5,HCB,HCB,12.0,5.7,254.0,914.4,341.6,33,61.0,39,18.24605014,5.671126667,7.991473,23.394241803278685
1574,PG&E,41660,6,6,HCB,HCB,12.0,5.7,254.0,914.4,508.9,33,61.0,39,18.58568946,10.37697578,13.029264,25.60279819217921
1575,PG&E,41660,7,7,HCB,HCB,12.0,5.7,254.0,914.4,341.1,33,61.0,39,18.53248947,6.595023556,8.099495,23.745221342714743
1576,PG&E,41660,8,8,HCB,HCB,12.0,5.7,254.0,914.4,341.8,33,61.0,39,18.53960902,6.317581333,7.821983,22.88467817437098
1577,PG&E,41660,9,9,HCB,HCB,12.0,5.7,254.0,914.4,508.0,33,61.0,39,18.51644078,11.09397022,14.76204,29.059133858267717
1578,PG&E,41660,10,10,HCB,HCB,12.0,5.7,254.0,914.4,508.4,33,61.0,39,9.304197987,11.84548444,13.852676,27.247592446892213
1579,PG&E,41660,11,11,HCB,HCB,12.0,5.7,254.0,914.4,757.5,33,61.0,39,9.382211816,17.80635489,19.790851,26.12653597359736
1580,PG&E,41661,12,12,HCB,HCB,12.0,,254.0,0.0,105.1,33,61.0,39,9.291695304,,,
1581,PG&E,41661,13,13,HCB,HCB,12.0,9.1,254.0,914.4,342.6,33,61.0,39,9.311921072,6.915812111,9.785486,28.562422650321075
1582,PG&E,41661,14,14,HCB,HCB,12.0,9.1,254.0,914.4,343.7,33,61.0,39,9.345440239,10.99844344,12.112273,35.24082921152168
1583,PG&E,41661,15,15,HCB,HCB,12.0,9.1,254.0,914.4,511.9,33,61.0,39,9.341311764,20.08004222,22.100686,43.173834733346354
1584,PG&E,41661,16,16,HCB,HCB,12.0,9.1,254.0,914.4,512.7,33,61.0,39,9.304621046,19.42334789,23.175252,45.20236395552955
1585,PG&E,41661,17,17,HCB,HCB,12.0,9.1,254.0,914.4,211.2,33,61.0,39,9.434943751,6.795914,8.752876,41.443541666666675
1586,PG&E,41661,18,18,HCB,HCB,12.0,9.1,254.0,914.4,209.7,33,61.0,39,9.310739488,7.162610222,9.252809,44.12402956604673
1587,PG&E,41661,19,19,HCB,HCB,12.0,9.1,254.0,1219.2,208.7,33,61.0,39,9.295652747,4.815749333,5.547355,26.580522280785818
1588,PG&E,41661,20,20,HCB,HCB,12.0,9.1,254.0,1219.2,209.1,33,61.0,39,9.388566271,4.216419778,4.869437,23.28759923481588
1589,PG&E,41661,21,21,HCB,HCB,12.0,9.1,254.0,1219.2,209.6,33,61.0,39,9.382873682,2.912975667,3.408289,16.26092080152672
1590,PG&E,41661,22,22,HCB,HCB,12.0,9.1,254.0,1219.2,342.2,33,61.0,39,18.64495278,8.461731444,11.034699,32.24634424313267
1591,PG&E,41662,23,23,HCB,HCB,12.0,9.1,254.0,1219.2,342.2,33,61.0,39,18.61434826,7.753998778,9.226074,26.96105786090006
1592,PG&E,41662,24,24,HCB,HCB,12.0,9.1,254.0,1219.2,510.7,33,61.0,39,18.60699038,12.62003533,14.65523,28.69635794008224
1593,PG&E,41662,25,25,HCB,HCB,12.0,9.1,254.0,1219.2,96.3,33,61.0,39,18.65035491,1.545683444,1.903995,19.771495327102805
1594,PG&E,41662,26,26,HCB,HCB,12.0,9.1,254.0,1219.2,508.7,33,61.0,39,18.81595435,10.81981189,12.274296,24.128751720070767
1595,PG&E,41662,27,27,HCB,HCB,12.0,5.7,254.0,1219.2,342.6,33,61.0,39,18.64294159,3.798302222,4.342466,12.675032107413893
1596,PG&E,41662,28,28,HCB,HCB,12.0,5.7,254.0,1219.2,342.6,33,61.0,39,31.19961191,4.161233556,4.928332,14.385090484530064
1597,PG&E,41662,29,29,HCB,HCB,12.0,5.7,254.0,1219.2,510.4,33,61.0,39,31.24838382,5.582129333,6.008552,11.772241379310344
1598,PG&E,41662,30,30,HCB,HCB,12.0,5.7,254.0,1219.2,763.2,33,61.0,39,31.31432655,8.414066,9.147104,11.985199161425577
1599,PG&E,41662,31,31,HCB,HCB,12.0,5.7,254.0,1219.2,758.6,33,61.0,39,31.32784289,16.74598056,19.437093,25.622321381492224
1600,PG&E,41662,32,32,HCB,HCB,12.0,5.7,254.0,1219.2,758.0,33,61.0,39,31.52602888,14.460031,18.606066,24.546261213720314
1601,PG&E,41662,33,33,HCB,HCB,12.0,5.7,254.0,1219.2,342.1,33,61.0,39,31.45553745,5.761087111,6.440627,18.826737795966093
1602,PG&E,41662,34,34,HCB,HCB,12.0,5.7,254.0,1219.2,342.2,33,61.0,39,,6.040014333,7.181321,20.985742255990647
1603,PG&E,41662,35,35,HCB,HCB,12.0,5.7,254.0,1219.2,509.9,33,61.0,39,,9.928890333,11.373339,22.305038242792705
1604,PG&E,41662,36,36,HCB,HCB,12.0,5.7,254.0,1219.2,508.0,33,61.0,39,,9.152066778,10.330903,20.336423228346455
1605,PG&E,41663,37,37,HCB,HCB,12.0,5.7,254.0,914.4,756.4,33,61.0,39,,10.78753033,12.69369,16.78171602326811
1606,PG&E,41663,38,38,HCB,HCB,12.0,5.7,254.0,914.4,758.6,33,61.0,39,,15.027128,17.352359,22.87418797785394
1607,PG&E,41663,39,39,HCB,HCB,12.0,9.1,254.0,914.4,342.7,33,61.0,39,,11.86764,14.151194,41.29324190253866
1608,PG&E,41663,40,40,VCB,VCB,12.0,9.1,241.3,1219.2,210.0,33,61.0,39,,3.586069222,4.222326,20.106314285714287
1609,PG&E,41663,41,41,VCB,VCB,12.0,5.7,241.3,914.4,758.5,33,61.0,39,,7.175459333,11.66837,15.383480553724455
1610,PG&E,41667,42,42,VCB,VCB,12.0,5.7,241.3,914.4,759.0,33,61.0,39,,13.16615733,59.973986,79.01710935441369
1611,PG&E,41667,43,43,VCB,VCB,12.0,5.7,241.3,914.4,507.3,33,61.0,39,,18.27369256,129.293094,254.8651567120047
1612,PG&E,41667,44,44,VCB,VCB,12.0,,241.3,0.0,,33,61.0,39,,,,
1613,PG&E,41667,45,45,VCB,VCB,12.0,,241.3,0.0,,33,61.0,39,,,,
1614,PG&E,41667,46,46,VCB,VCB,12.0,5.7,241.3,914.4,508.7,33,61.0,39,,3.595430556,6.501299,12.780222134853549
1615,PG&E,41667,47,47,VCB,VCB,12.0,5.7,241.3,914.4,509.1,33,61.0,39,,2.707272889,5.499558,10.802510312315851
1616,PG&E,41667,48,48,VCB,VCB,12.0,5.7,241.3,914.4,759.2,33,61.0,39,,4.921035222,7.699074,10.141035300316123
1617,PG&E,41667,49,49,VCB,VCB,12.0,5.7,241.3,914.4,757.8,33,61.0,39,,4.155726667,6.828708,9.011227236737927
1618,PG&E,41668,50,50,VCB,VCB,12.0,5.7,241.3,914.4,758.1,33,61.0,39,,4.760439444,5.222422,6.888829969660994
1619,PG&E,41668,51,51,VCB,VCB,12.0,5.7,241.3,,508.6,33,61.0,39,,3.254443,4.818957,9.474944946913094
1620,PG&E,41668,52,52,VCB,VCB,12.0,5.7,241.3,,341.7,33,61.0,39,,2.271251778,3.681191,10.77316652033948
1621,PG&E,41668,53,53,VCB,VCB,12.0,9.1,241.3,,209.7,33,61.0,39,,1.881016,2.911646,13.884816404387221
1622,PG&E,41669,54,54,VCB,VCB,12.0,9.1,241.3,,508.8,33,61.0,39,,4.766476667,6.387669,12.554380896226414
1623,PG&E,41669,55,55,VCB,VCB,12.0,9.1,241.3,,342.7,33,61.0,39,,3.500349333,5.251279,15.323253574555006
1624,PG&E,41669,56,56,VCB,VCB,12.0,5.7,241.3,,341.9,33,61.0,39,,1.582435333,2.600454,7.605890611289852
1625,PG&E,41669,57,57,VCB,VCB,12.0,5.7,241.3,,508.9,33,61.0,39,,2.829771444,4.517343,8.876681076832385
1626,PG&E,41670,58,58,VCB,VCB,12.0,9.1,241.3,,198.6,33,61.0,39,,1.551235333,2.3549,11.857502517623365
1627,PG&E,41670,59,59,VCB,VCB,12.0,9.1,241.3,,499.7,33,61.0,39,,3.928915889,5.23602,10.478326996197719
1628,PG&E,41670,60,60,VCB,VCB,12.0,9.1,241.3,,334.2,33,61.0,39,,2.907382778,4.090825,12.240649311789348
1629,PG&E,41670,61,61,VCB,VCB,12.0,5.7,241.3,,751.0,33,61.0,39,,3.556180444,5.395155,7.18396138482024
1630,PG&E,41670,62,62,VCB,VCB,12.0,5.7,241.3,,750.9,33,61.0,39,,4.681292,7.152119,9.524728991876415
1631,PG&E,41673,63,63,HCB,HCB,12.0,2.31,254.0,,96.6,33,61.0,39,,,,
1632,PG&E,41673,64,64,HCB,HCB,12.0,2.3,254.0,838.2,334.6,33,61.0,39,,0.443792889,0.722347,2.158837417812313
1633,PG&E,41673,65,65,HCB,HCB,12.0,2.3,254.0,838.2,334.7,33,61.0,39,,0.544022111,0.726784,2.1714490588586792
1634,PG&E,41673,66,66,HCB,HCB,12.0,2.3,254.0,838.2,663.9,33,61.0,39,,0.466542111,0.793723,1.19554601596626
1635,PG&E,41673,67,67,HCB,HCB,12.0,2.3,254.0,838.2,602.1,33,61.0,39,,1.919228111,2.737862,4.547188174721806
1636,PG&E,41673,68,68,HCB,HCB,12.0,2.3,254.0,838.2,334.8,33,61.0,39,,0.144482,0.195955,0.58528972520908
1637,PG&E,41673,69,69,HCB,HCB,12.0,6.73481,254.0,0.0,100.5,33,61.0,39,,,,
1638,PG&E,41673,70,70,HCB,HCB,12.0,6.73481,254.0,838.2,335.2,33,61.0,39,,2.773663,3.964331,11.826763126491647
1639,PG&E,41673,71,71,HCB,HCB,12.0,6.73481,254.0,838.2,334.7,33,61.0,39,,2.300114333,2.983142,8.91288317896624
1640,PG&E,41673,72,72,HCB,HCB,12.0,6.73481,254.0,838.2,669.2,33,61.0,39,,5.510012111,7.014274,10.481580992229526
1641,PG&E,41673,73,73,HCB,HCB,12.0,6.73481,254.0,838.2,669.2,33,61.0,39,,5.018423667,7.353789,10.988925582785413
1642,PG&E,41674,74,74,HCB,HCB,12.0,2.3,254.0,838.2,331.5,33,61.0,39,,0.586261,1.041984,3.143239819004525
1643,PG&E,41674,75,75,HCB,HCB,12.0,2.3,254.0,838.2,333.4,33,61.0,39,,0.409975556,0.536211,1.6083113377324536
1644,PG&E,41674,76,76,HCB,HCB,12.0,2.3,254.0,838.2,668.0,33,61.0,39,,0.814697,1.217875,1.8231661676646707
1645,PG&E,41674,77,77,HCB,HCB,12.0,2.3,254.0,838.2,662.9,33,61.0,39,,0.694411667,0.99484,1.500739176346357
1646,PG&E,41674,78,78,HCB,HCB,12.0,6.73481,254.0,838.2,334.5,33,61.0,39,,1.733440222,3.809579,11.388875934230194
1647,PG&E,41674,79,79,HCB,HCB,12.0,6.73481,254.0,838.2,335.7,33,61.0,39,,1.776285333,3.469218,10.334280607685434
1648,PG&E,41674,80,80,HCB,HCB,12.0,6.73481,254.0,838.2,668.9,33,61.0,39,,4.119430444,6.720241,10.04670503812229
1649,PG&E,41674,81,81,HCB,HCB,12.0,6.73481,254.0,838.2,667.4,33,61.0,39,,3.835307444,6.290338,9.425139346718609
1650,PG&E,41674,82,82,HCB,HCB,12.0,6.73481,254.0,838.2,335.0,33,61.0,39,,2.330668111,4.021624,12.00484776119403
1651,PG&E,41674,83,83,HCB,HCB,12.0,6.73481,254.0,838.2,668.4,33,61.0,39,,3.329177444,5.556787,8.313565230400958
1652,PG&E,41674,84,84,HCB,HCB,12.0,6.73481,254.0,838.2,733.8,33,61.0,39,,1.449566333,2.425039,3.304768329245026
1653,PG&E,41675,85,85,HCB,HCB,12.0,2.3,254.0,838.2,335.2,33,61.0,39,,0.386012444,0.524098,1.5635381861575177
1654,PG&E,41675,86,86,HCB,HCB,12.0,2.3,254.0,838.2,335.2,33,61.0,39,,0.707184111,0.944948,2.819057279236277
1655,PG&E,41675,87,87,HCB,HCB,12.0,2.3,254.0,838.2,334.1,33,61.0,39,,0.449250222,0.560435,1.6774468721939537
1656,PG&E,41675,88,88,HCB,HCB,12.0,2.3,254.0,838.2,666.8,33,61.0,39,,1.872786778,2.598171,3.8964772045590883
1657,PG&E,41675,89,89,HCB,HCB,12.0,2.3,254.0,838.2,668.5,33,61.0,39,,0.570817889,0.723317,1.082
1658,PG&E,41675,90,90,HCB,HCB,12.0,4.46,254.0,0.0,99.8,33,61.0,39,,,,
1659,PG&E,41675,91,91,HCB,HCB,12.0,4.46,254.0,838.2,333.3,33,61.0,39,,1.477753556,1.909498,5.729066906690669
1660,PG&E,41675,92,92,HCB,HCB,12.0,4.46,254.0,838.2,333.0,33,61.0,39,,1.334391556,1.807702,5.428534534534534
1661,PG&E,41675,93,93,HCB,HCB,12.0,4.46,254.0,838.2,666.6,33,61.0,39,,3.222985778,5.636077,8.45496099609961
1662,PG&E,41675,94,94,HCB,HCB,12.0,4.46,254.0,838.2,665.1,33,61.0,39,,2.115016889,2.432195,3.656886182528943
1663,PG&E,41675,95,95,HCB,HCB,12.0,4.46,254.0,838.2,997.038663,33,61.0,39,,2.142728889,2.791465,2.799756021096245
1664,PG&E,41676,96,96,HCB,HCB,12.0,2.3,254.0,838.2,334.9,33,61.0,39,,0.832478333,1.559628,4.656996118244252
1665,PG&E,41676,97,97,HCB,HCB,12.0,2.3,254.0,838.2,328.8,33,61.0,39,,1.016369778,1.865321,5.673117396593674
1666,PG&E,41676,98,98,HCB,HCB,12.0,2.3,254.0,838.2,662.9,33,61.0,39,,2.377189444,4.630132,6.9846613365515156
1667,PG&E,41676,99,99,HCB,HCB,12.0,2.3,254.0,838.2,665.494836,33,61.0,39,,2.016783889,2.574619,3.868728742472166
1668,PG&E,41676,100,100,HCB,HCB,12.0,4.46,254.0,838.2,335.6,33,61.0,39,,1.950888889,3.435341,10.23641537544696
1669,PG&E,41676,101,101,HCB,HCB,12.0,4.46,254.0,838.2,335.7,33,61.0,39,,2.415884444,3.576218,10.653017575215966
1670,PG&E,41676,102,102,HCB,HCB,12.0,,254.0,0.0,,33,61.0,39,,,,
1671,PG&E,41676,103,103,HCB,HCB,12.0,4.46,254.0,838.2,667.8,33,61.0,39,,5.081483,8.564919,12.825575022461816
1672,PG&E,41676,104,104,HCB,HCB,12.0,4.46,254.0,838.2,668.4,33,61.0,39,,4.834837778,7.088668,10.60542788749252
1673,PG&E,41676,105,105,HCB,HCB,12.0,4.46,254.0,838.2,1001.0,33,61.0,39,,8.172660778,12.627037,12.614422577422577
1674,PG&E,41677,106,106,HCB,HCB,12.0,2.3,254.0,838.2,329.5,33,61.0,39,,0.721541,1.163856,3.532188163884674
1675,PG&E,41677,107,107,HCB,HCB,12.0,2.3,254.0,838.2,331.701418,33,61.0,39,,0.787074,1.289661,3.8880177473344415
1676,PG&E,41677,108,108,HCB,HCB,12.0,2.3,254.0,838.2,335.3,33,61.0,39,,0.853630556,1.444759,4.308854756934088
1677,PG&E,41677,109,109,HCB,HCB,12.0,2.3,254.0,838.2,668.5,33,61.0,39,,2.751471333,4.661336,6.972828721017203
1678,PG&E,41677,110,110,HCB,HCB,12.0,2.3,254.0,838.2,665.2,33,61.0,39,,1.743065222,2.33813,3.5149278412507514
1679,PG&E,41677,111,111,HCB,HCB,12.0,2.3,254.0,838.2,661.9,33,61.0,39,,1.859369444,3.038114,4.589989424384349
1680,PG&E,41677,112,112,HCB,HCB,12.0,4.46,254.0,838.2,328.7,33,61.0,39,,2.381176556,3.506802,10.668700943109219
1681,PG&E,41677,113,113,HCB,HCB,12.0,4.46,254.0,838.2,335.2,33,61.0,39,,1.741852778,2.416502,7.209134844868735
1682,PG&E,41677,114,114,HCB,HCB,12.0,4.46,254.0,838.2,334.3,33,61.0,39,,1.512668111,2.175553,6.507786419383786
1683,PG&E,41677,115,115,HCB,HCB,12.0,4.46,254.0,838.2,667.3,33,61.0,39,,5.565416444,9.401877,14.089430540986065
1684,PG&E,41677,116,116,HCB,HCB,12.0,4.46,254.0,838.2,667.4,33,61.0,39,,7.146337333,9.208453,13.79750224752772
1685,PG&E,41677,117,117,HCB,HCB,12.0,4.46,254.0,838.2,662.9,33,61.0,39,,2.905278444,4.473986,6.749111479861217
1686,PG&E,41677,118,118,HCB,HCB,12.0,4.46,254.0,838.2,1002.2,33,61.0,39,,5.650772222,10.036607,10.014574935142685
1687,PG&E,41677,119,119,HCB,HCB,12.0,,254.0,0.0,,33,61.0,39,,,,
1688,PG&E,41677,120,120,HCB,HCB,12.0,,254.0,0.0,,33,61.0,39,,,,
1689,PG&E,41677,121,121,HCB,HCB,12.0,6.73481,254.0,838.2,331.6,33,61.0,39,,2.73276,3.693157,11.137385404101325
1690,PG&E,41708,122,122,HCB,HCB,12.0,,254.0,0.0,,33,61.0,39,,,,
1691,PG&E,41708,123,123,HCB,HCB,12.0,5.7,254.0,1219.2,749.2,33,61.0,39,,13.61879022,18.343308,24.483860117458622
1692,PG&E,41708,124,124,HCB,HCB,12.0,5.7,254.0,1219.2,749.7,33,61.0,39,,13.09305856,15.580263,20.781996798719486
1693,PG&E,41708,125,125,HCB,HCB,12.0,5.7,254.0,1219.2,499.4,33,61.0,39,,9.228789667,10.779185,21.584271125350423
1694,PG&E,41708,126,126,HCB,HCB,12.0,5.7,254.0,1219.2,499.6,33,61.0,39,,7.804516333,8.751652,17.517317854283426
1695,PG&E,41708,127,127,HCB,HCB,12.0,5.7,254.0,1473.2,499.9,33,61.0,39,,5.656227,6.708785,13.420254050810163
1696,PG&E,41708,128,128,HCB,HCB,12.0,5.7,254.0,1473.2,499.5,33,61.0,39,,5.583402556,6.453307,12.919533533533533
1697,PG&E,41708,129,129,HCB,HCB,12.0,5.7,254.0,1473.2,749.7,33,61.0,39,,8.433671889,9.571895,12.767633720154729
1698,PG&E,41708,130,130,HCB,HCB,12.0,5.7,254.0,1473.2,749.4,33,61.0,39,,7.851078667,9.252316,12.346298372030958
1699,PG&E,41709,131,131,HCB,HCB,12.0,3.28,254.0,0.0,,33,61.0,39,,,,
1700,PG&E,41709,132,132,HCB,HCB,12.0,3.28,254.0,1219.2,1247.2,33,61.0,39,,13.37180044,15.612827,12.518302597819114
1701,PG&E,41709,133,133,HCB,HCB,12.0,3.28,254.0,914.4,1246.7,33,61.0,39,,17.15525056,23.97118,19.227705141573754
1702,PG&E,41709,134,134,HCB,HCB,12.0,3.28,254.0,1473.2,750.0,33,61.0,39,,2.877275556,3.850784,5.134378666666667
1703,PG&E,41709,135,135,HCB,HCB,12.0,3.28,254.0,914.4,749.7,33,61.0,39,,11.85875856,17.358768,23.154285714285713
1704,PG&E,41709,136,136,HCB,HCB,12.0,3.28,254.0,1219.2,751.0,33,61.0,39,,6.580969444,9.169038,12.2091051930759
1705,PG&E,41709,137,137,HCB,HCB,12.0,,254.0,0.0,,33,61.0,39,,,,
1706,PG&E,41709,138,138,HCB,HCB,12.0,3.28,254.0,1473.2,1251.1,33,61.0,39,,10.93493533,12.676852,10.132564942850292
1707,Mersen,41772,5,5,VCB,VCB,0.3,40.0,25.4,609.6,,20,20.0,20,0.735071799,0.121477397,0.141723675,
1708,Mersen,41772,6,6,VCB,VCB,0.3,40.0,25.4,609.6,200.0,20,20.0,20,0.802954445,0.117428188,0.141723675,0.7086183749999999
1709,Mersen,41772,7,7,VCB,VCB,0.3,60.0,25.4,609.6,,20,20.0,20,0.520088007,0.101231196,0.11337894,
1710,Mersen,41772,8,8,VCB,VCB,0.3,60.0,25.4,609.6,200.0,20,20.0,20,1.031640185,0.117428149,0.170068275,0.850341375
1711,Mersen,41772,3,3,VCBB,VCBB,0.3,20.0,25.4,609.6,200.0,20,20.0,20,13.73429176,4.879342183,6.207495075,31.037475375
1712,Mersen,41772,4,4,VCBB,VCBB,0.3,40.0,25.4,609.6,200.0,20,20.0,20,16.38498276,6.968753441,8.333349525,41.66674762499999
1713,Mersen,41773,13,13,VCBB,VCBB,0.3,60.0,25.4,609.6,200.0,20,20.0,20,22.694403,5.903801582,6.60432123,33.021606150000004
1714,Mersen,41773,15,15,VCBB,VCBB,0.3,60.0,38.1,609.6,100.0,20,20.0,20,33.04238949,6.11841168,8.361694395,83.61694395
1715,Mersen,41773,20,20,HCB,HCB,0.3,60.0,25.4,609.6,100.0,20,20.0,20,3.006366368,0.105280406,0.141723675,1.4172367499999998
1716,Mersen,41772,10,10,VCB,VCB,0.48,40.0,25.4,609.6,200.0,20,20.0,20,30.43690359,6.057673001,7.90817877,39.54089385
1717,Mersen,41772,9,9,VCB,VCB,0.48,60.0,25.4,609.6,200.0,20,20.0,20,34.70730508,7.304840955,9.92065428,49.603271400000004
1718,Mersen,41773,14,14,VCB,VCB,0.48,60.0,38.1,609.6,100.0,20,20.0,20,32.12316037,3.449958133,3.82653801,38.2653801
1719,Mersen,41772,2,2,VCBB,VCBB,0.48,20.0,25.4,609.6,200.0,20,20.0,20,16.53916192,6.940408744,8.134936515,40.674682575
1720,Mersen,41772,11,11,VCBB,VCBB,0.48,40.0,25.4,609.6,200.0,20,20.0,20,32.76440641,10.85603023,12.07485374,60.374268699999995
1721,Mersen,41772,12,12,VCBB,VCBB,0.48,60.0,25.4,609.6,200.0,20,20.0,20,31.71604382,13.20459327,14.68256895,73.41284474999999
1722,Mersen,41771,1,1,VCBB,VCBB,0.48,60.0,38.1,609.6,200.0,20,20.0,20,31.88603765,11.91288367,13.57712456,67.88562280000001
1723,Mersen,41773,18,18,HCB,HCB,0.48,40.0,25.4,609.6,,20,20.0,20,2.414102949,0.109329634,0.14172354,
1724,Mersen,41773,19,19,HCB,HCB,0.48,40.0,25.4,609.6,200.0,20,20.0,20,24.90247798,14.58133691,17.71545344,88.57726720000001
1725,Mersen,41773,16,16,HCB,HCB,0.48,60.0,25.4,609.6,,20,20.0,20,8.220924807,0.125526626,0.170068275,
1726,Mersen,41773,17,17,HCB,HCB,0.48,60.0,25.4,609.6,100.0,20,20.0,20,24.48067998,7.138821831,8.616796875,86.16796875
1727,Mersen,41774,27,27,VCB,VCB,0.3,20.0,25.4,609.6,200.0,12,14.0,8,10.81433448,1.457728785,2.040820245,10.204101225
1728,Mersen,41774,26,26,VCB,VCB,0.3,40.0,25.4,609.6,200.0,12,14.0,8,10.70970948,0.372530687,0.42517089,2.1258544500000003
1729,Mersen,41774,25,25,VCB,VCB,0.3,60.0,25.4,609.6,100.0,12,14.0,8,24.82741126,2.186593206,3.401367255,34.013672549999995
1730,Mersen,41774,36,36,VCB,VCB,0.3,60.0,38.1,609.6,,12,14.0,8,2.822471027,0.101231196,0.11337894,
1731,Mersen,41774,37,37,VCB,VCB,0.3,60.0,38.1,609.6,100.0,12,14.0,8,2.0598011,0.113378921,0.141723675,1.4172367499999998
1732,Mersen,41774,28,28,VCBB,VCBB,0.3,20.0,25.4,609.6,200.0,12,14.0,8,15.73610229,3.960163247,5.98073733,29.90368665
1733,Mersen,41774,29,29,VCBB,VCBB,0.3,40.0,25.4,609.6,200.0,12,14.0,8,22.72221499,3.640272724,6.17915034,30.895751699999998
1734,Mersen,41774,30,30,VCBB,VCBB,0.3,60.0,25.4,609.6,100.0,12,14.0,8,25.89665048,1.320054416,1.729028295,17.290282949999998
1735,Mersen,41774,39,39,VCBB,VCBB,0.3,20.0,38.1,609.6,200.0,12,14.0,8,15.82517652,6.316824883,10.57258346,52.86291730000001
1736,Mersen,41774,38,38,VCBB,VCBB,0.3,60.0,38.1,609.6,100.0,12,14.0,8,37.1472275,6.993048928,9.92065428,99.20654280000001
1737,Mersen,41775,47,47,HCB,HCB,0.3,60.0,25.4,609.6,,12,14.0,8,1.801484895,0.113378901,0.14172354,
1738,Mersen,41775,48,48,HCB,HCB,0.3,60.0,25.4,609.6,100.0,12,14.0,8,1.82100224,0.105280444,0.141723675,1.4172367499999998
1739,Mersen,41775,51,51,HCB,HCB,0.3,20.0,38.1,609.6,,12,14.0,8,0.714711241,0.097181929,0.11337894,
1740,Mersen,41775,52,52,HCB,HCB,0.3,60.0,38.1,609.6,,12,14.0,8,2.187427417,0.113378901,0.170068275,
1741,Mersen,41775,53,53,HCB,HCB,0.3,60.0,38.1,609.6,100.0,12,14.0,8,1.286441684,0.105280444,0.11337894,1.1337894
1742,Mersen,41774,24,24,VCB,VCB,0.48,20.0,25.4,609.6,200.0,12,14.0,8,15.48733702,2.546976189,3.656469735,18.282348675
1743,Mersen,41773,23,23,VCB,VCB,0.48,40.0,25.4,609.6,200.0,12,14.0,8,29.563309,8.264512504,14.2857428,71.428714
1744,Mersen,41773,21,21,VCB,VCB,0.48,60.0,25.4,609.6,100.0,12,14.0,8,3.744835138,0.105280425,0.14172354,1.4172354
1745,Mersen,41773,22,22,VCB,VCB,0.48,60.0,25.4,609.6,100.0,12,14.0,8,33.11178897,4.923883909,8.078247045,80.78247044999999
